CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
395,Germany,Male,24,7,128867.14,3,1,0,121054.29,1
387,Spain,Female,26,5,68181.06,3,1,1,46547.76,1
491,France,Male,33,6,164524.72,4,1,0,139514.07,1
449,Spain,Female,22,6,91041.97,1,0,1,27489.22,1
850,Spain,Female,51,3,175623.54,1,1,0,174927.08,1
677,Spain,Male,40,5,170642.98,3,1,0,27126.1,1
539,Germany,Female,60,8,23185.95,3,0,0,54876.93,1
384,Spain,Male,67,2,227315.18,2,0,0,27371.85,1
496,Spain,Male,42,7,121743.56,2,1,0,29719.57,1
379,Spain,Female,74,6,98236.23,2,0,0,109528.49,1
683,Germany,Male,68,3,238865.54,3,1,0,140528.06,1
433,Spain,Female,30,9,109552.32,3,0,1,159811.54,1
718,Spain,Male,41,2,180305.23,3,0,0,142060.51,1
630,France,Female,28,6,163784.12,1,1,0,79063.06,1
773,Germany,Female,69,9,41285.02,4,0,1,115884.68,0
693,Spain,Female,68,8,247785.69,3,0,1,186256.17,1
619,France,Male,34,9,115901.08,1,1,1,83639.56,1
503,Germany,Female,54,2,98695.64,3,1,0,57956.83,1
451,Germany,Male,30,9,229903.37,4,0,1,108670.68,1
564,Germany,Male,44,8,132309.58,3,0,0,66493.69,1
499,Germany,Male,37,7,176269.24,1,1,1,59745.24,1
781,Germany,Male,50,2,211561.51,3,0,0,157972.63,1
432,Germany,Male,59,7,58873.6,3,1,1,179258.81,1
459,Spain,Female,49,3,42366.65,3,0,0,105440.17,1
784,Spain,Male,25,5,17126.7,2,0,0,158158.75,1
736,Spain,Female,73,9,224283.32,3,1,0,45546.99,1
775,Spain,Female,46,1,50091.77,1,1,1,114052.17,0
624,France,Male,57,7,76938.51,1,0,1,130877.99,1
550,Spain,Female,36,8,71451.73,1,0,1,103226.19,1
633,Germany,Female,23,6,76147.0,3,0,1,32207.24,1
817,Spain,Male,61,7,167015.28,4,0,1,149479.04,1
522,Spain,Female,56,6,238528.39,1,1,0,169424.85,1
676,Germany,Male,65,10,82363.36,2,0,1,130692.99,0
555,Spain,Male,58,9,101911.79,4,0,0,42140.59,1
412,Spain,Male,38,3,192786.75,1,1,0,24164.96,1
422,Spain,Female,74,0,108084.49,3,1,0,67304.74,1
600,France,Female,39,2,231510.69,2,1,0,17028.12,1
473,Spain,Female,59,6,125804.51,1,0,1,169451.61,1
724,Germany,Female,27,10,86933.71,2,1,1,143581.48,0
470,Germany,Male,27,10,242893.12,4,1,1,117100.85,1
624,Spain,Male,69,6,106445.47,1,0,1,179030.18,1
780,Spain,Female,46,10,57793.72,3,1,1,30917.76,1
849,Spain,Male,33,2,44425.2,2,1,1,145747.35,0
747,Germany,Female,18,0,248795.33,1,0,0,37860.12,1
469,Germany,Male,34,9,188246.92,4,1,1,21575.83,1
771,France,Male,47,8,102164.95,4,0,0,35251.86,1
786,France,Male,43,5,206590.84,1,1,0,190678.62,1
666,France,Male,70,6,136701.53,4,1,0,93682.34,1
513,Germany,Male,63,0,79347.39,2,1,0,19309.18,1
773,France,Female,36,0,185846.45,2,0,1,120890.58,0
814,Spain,Female,70,3,186473.68,2,1,1,47945.67,1
635,Spain,Male,38,6,125042.31,2,1,0,11298.92,1
614,Germany,Female,34,10,11289.59,4,1,1,154093.3,0
669,France,Male,63,10,19255.62,1,1,0,39423.98,1
510,Spain,Male,57,7,197187.37,4,0,0,189072.43,1
725,Germany,Male,38,9,205869.09,4,1,0,122631.98,1
657,France,Male,70,8,169572.44,1,1,0,26529.21,1
438,Spain,Female,58,0,209767.14,1,1,1,51386.64,1
491,France,Male,57,3,179871.87,3,1,0,126060.48,1
552,Germany,Female,62,3,224233.66,2,0,1,74241.42,1
658,France,Male,66,2,37599.57,1,0,0,111107.18,1
576,Germany,Male,36,6,96935.38,4,0,1,161907.29,1
838,France,Female,24,0,116027.7,2,1,1,160594.29,0
792,Spain,Male,34,8,74415.95,2,0,1,142617.49,1
683,Germany,Male,18,7,181341.61,4,0,0,178350.32,1
571,Germany,Female,54,1,228109.7,1,0,0,47878.53,1
390,Germany,Female,74,1,103120.55,2,1,1,43675.88,1
545,France,Female,23,7,235385.49,2,1,1,161876.41,0
417,France,Male,43,10,129192.23,2,0,0,70968.98,1
825,Spain,Male,19,0,130628.91,2,1,1,107314.66,1
613,Germany,Female,49,6,150054.89,2,1,1,151350.91,0
351,Germany,Female,74,8,67082.77,4,1,1,85227.15,1
710,France,Male,65,2,95840.13,1,0,0,34730.84,1
474,France,Male,71,6,138309.36,1,1,0,139096.87,1
459,Spain,Female,22,5,235495.72,2,1,0,165260.28,1
435,Spain,Female,54,6,160673.14,2,0,0,12431.48,1
774,France,Female,48,6,83279.14,2,1,0,116884.9,1
469,Germany,Female,29,9,2617.14,4,1,0,99186.97,0
476,Spain,Male,52,0,245416.41,4,0,1,59323.24,0
604,France,Male,47,2,123246.14,3,0,1,40595.43,0
532,France,Male,65,9,234623.79,2,1,1,45727.09,1
365,Germany,Male,23,0,137336.31,3,1,1,147744.91,1
826,France,Female,32,4,151366.22,3,1,1,111877.08,1
411,France,Male,32,2,177978.06,3,0,1,196419.33,1
718,Spain,Female,33,0,80243.93,1,0,0,56213.85,0
781,France,Male,37,1,174745.99,3,1,1,191811.79,0
507,France,Male,30,9,131697.98,2,1,1,107870.82,1
617,Spain,Male,61,4,168119.99,4,1,0,37745.01,1
384,Germany,Female,59,10,208958.32,2,1,0,38154.02,1
616,Germany,Male,63,2,46057.28,4,0,1,125627.92,1
413,Spain,Female,48,5,153387.73,1,1,1,167970.32,1
843,Spain,Female,51,8,13027.83,1,0,1,152065.19,0
399,Germany,Male,46,5,25528.77,2,0,0,134569.2,0
818,Germany,Female,20,1,168648.56,1,0,0,42700.53,1
604,Germany,Male,26,1,17734.41,4,1,0,30584.6,1
498,Germany,Female,28,7,148839.44,1,0,0,10047.12,1
674,Germany,Male,28,10,55003.15,3,0,1,29340.83,0
653,Spain,Female,42,7,76021.21,3,1,1,155609.66,1
625,France,Female,39,5,32409.13,1,1,1,180097.2,1
706,Germany,Male,59,9,62166.87,2,0,0,55666.59,1
800,Germany,Male,75,6,205322.95,3,1,0,161029.91,1
521,France,Male,63,0,159719.6,4,0,1,47781.27,1
766,France,Male,26,8,237439.95,2,1,1,57361.62,1
850,France,Female,37,4,12186.21,1,0,1,52590.04,1
550,France,Female,38,8,198103.0,2,0,0,19828.68,1
794,France,Female,27,1,174769.3,2,1,1,46871.64,1
742,France,Female,39,7,65223.08,2,1,0,80973.24,1
673,Spain,Male,46,6,182291.68,2,1,1,87039.25,1
384,France,Female,26,10,179137.14,1,0,1,68798.62,0
814,France,Male,22,3,114836.3,1,0,0,107797.8,1
831,Spain,Female,57,2,172159.9,3,1,0,81819.66,1
565,France,Male,28,3,111145.23,3,0,0,194369.28,1
829,Germany,Male,18,3,83886.4,4,1,1,163396.59,0
414,Germany,Male,70,9,116622.74,4,0,0,186885.7,1
357,France,Male,59,9,223782.37,3,0,1,115911.12,0
650,Spain,Male,18,7,96145.95,3,1,0,138884.53,0
692,Germany,Female,75,3,100922.04,2,1,1,41668.51,1
780,Spain,Male,71,4,152100.81,3,0,0,153029.29,1
773,Germany,Female,56,1,188249.87,4,0,0,54834.51,1
681,France,Female,63,3,183655.22,3,0,1,37708.26,1
787,Spain,Male,22,6,4949.68,2,0,0,17953.28,1
425,Spain,Female,66,2,171853.83,4,1,1,99723.75,1
523,Spain,Female,39,0,112638.51,1,1,1,64489.96,0
396,Germany,Female,43,7,131022.49,3,1,1,197478.16,1
364,Germany,Male,70,7,140415.83,1,0,0,57468.52,1
710,Germany,Male,23,5,182929.9,4,0,1,174643.22,0
496,France,Male,49,6,207833.25,3,0,0,70123.37,1
375,Germany,Male,65,9,161565.24,1,0,0,152334.1,1
657,France,Female,28,10,140976.81,3,1,1,135369.85,1
442,Spain,Female,27,1,93442.31,1,1,0,116738.88,1
755,Spain,Female,64,4,34469.55,1,1,1,89196.74,1
581,France,Female,56,6,239644.42,4,0,1,137509.95,1
370,Germany,Female,72,8,115460.57,3,1,1,87382.89,1
656,France,Female,51,0,141553.06,1,1,1,114139.04,1
387,Spain,Male,48,2,187768.28,3,1,1,122062.33,1
625,Spain,Female,29,5,17102.62,3,1,1,60797.49,0
506,France,Female,68,6,213752.75,2,0,0,74549.93,1
528,Germany,Female,61,5,199256.44,4,0,0,13429.51,1
481,Germany,Male,33,0,193607.15,3,1,0,171910.21,1
660,France,Female,55,3,5495.68,3,1,0,153636.8,1
804,France,Female,20,5,131629.71,3,1,0,44870.79,1
697,Germany,Male,19,7,13567.09,4,1,1,78789.21,0
377,Spain,Female,69,9,137718.14,4,1,0,90003.2,1
609,France,Male,22,3,179612.08,3,0,1,73531.95,1
755,Germany,Male,28,6,30462.56,4,1,0,161666.13,1
425,Germany,Female,75,10,173720.78,2,1,0,147829.93,1
778,Spain,Female,42,2,112383.21,4,1,1,155760.16,0
416,Spain,Male,52,7,202888.23,2,0,0,181784.71,1
691,Spain,Female,52,0,133397.23,2,0,0,123078.74,1
841,Spain,Female,39,3,84030.38,2,0,0,126761.52,0
543,Spain,Male,54,7,82997.89,1,0,1,147167.48,1
821,France,Male,39,9,224371.63,4,0,0,139434.19,1
511,Germany,Female,72,3,113217.9,3,1,1,175264.47,1
696,France,Male,28,1,101438.47,2,1,0,156337.66,1
788,France,Female,49,1,9968.41,3,0,1,32887.14,0
710,France,Female,52,3,91081.15,2,0,0,186388.14,1
606,France,Female,48,3,212406.76,3,0,1,139788.87,1
421,France,Female,62,1,190246.91,1,1,1,34157.73,1
436,Spain,Male,70,6,55228.3,2,0,0,156675.01,1
771,Spain,Female,25,5,103264.16,1,0,0,78098.38,1
611,Germany,Male,37,10,49144.92,1,0,0,163135.8,1
563,France,Female,59,2,238554.2,4,1,1,191527.13,1
502,Germany,Female,51,7,149529.47,3,0,0,58495.99,1
559,Spain,Male,21,7,188588.7,2,1,1,172908.1,1
750,Spain,Female,35,0,178452.16,1,1,0,156976.66,1
410,Spain,Male,68,2,218422.34,3,1,0,137525.13,1
617,France,Male,21,4,237331.94,4,1,1,83134.9,1
611,France,Female,37,1,8111.54,3,1,0,30873.8,1
567,Spain,Female,75,4,243825.29,3,0,0,101940.4,1
632,Germany,Female,26,10,217635.62,4,1,0,30076.66,1
485,Germany,Female,33,9,95736.85,4,1,1,105027.97,0
816,Spain,Male,43,2,209267.31,4,1,1,165855.72,1
729,Germany,Female,55,8,184139.5,1,0,1,199551.25,1
711,Spain,Female,42,10,198278.59,3,1,1,47621.66,0
798,Germany,Female,21,0,55172.76,4,1,0,49493.03,0
790,Spain,Female,58,3,162140.93,3,1,0,164067.83,1
442,Germany,Female,62,9,6481.47,3,0,0,99121.14,1
458,France,Male,58,5,212057.28,1,1,1,184002.87,1
590,Spain,Female,55,8,237760.74,3,1,0,156109.29,1
704,Spain,Male,70,2,165530.86,1,1,1,149921.28,1
773,Germany,Female,36,2,128167.41,4,1,0,29371.2,1
491,Spain,Female,31,4,181432.77,4,1,1,16816.36,1
640,Spain,Female,38,6,81590.32,3,1,1,70184.94,0
781,Spain,Male,32,4,156596.95,1,1,0,51286.69,1
586,France,Female,20,10,179743.23,1,0,1,145338.69,1
689,France,Male,54,7,35670.2,2,0,1,95639.41,1
661,Germany,Male,70,4,35017.0,2,0,0,109397.81,1
526,France,Female,67,6,179034.54,4,1,1,164610.88,1
490,Germany,Male,63,5,107945.62,4,0,1,100915.89,1
538,France,Female,33,9,222300.37,2,1,0,113536.0,0
835,Germany,Female,31,1,77984.72,1,0,1,170040.85,0
398,France,Male,26,2,10607.68,3,0,1,91953.8,0
651,France,Female,64,10,162469.01,3,1,1,25794.07,1
718,Germany,Female,24,10,171059.81,1,1,0,109123.99,1
539,Spain,Male,31,3,138397.9,4,1,0,120078.72,1
485,Spain,Male,23,4,170833.16,3,1,0,107241.39,0
392,France,Male,38,8,130938.59,1,1,0,59029.41,1
753,Germany,Male,32,5,173158.2,3,0,1,52501.11,1
729,Spain,Male,69,0,10984.35,1,1,0,80253.71,1
702,Germany,Male,25,2,92099.34,2,0,0,41583.46,1
439,Spain,Female,51,6,52704.23,2,0,0,136544.5,1
644,Germany,Male,57,7,24831.53,3,1,0,126788.23,1
690,France,Male,18,6,58523.16,3,0,1,130155.17,0
594,Germany,Female,49,4,47827.65,3,0,1,52711.52,1
782,Spain,Female,75,9,243282.85,3,1,0,56840.51,1
541,France,Male,66,7,71636.48,2,1,1,159604.15,0
667,Germany,Male,68,8,57739.74,2,0,0,141121.24,1
455,Spain,Female,22,6,208718.63,1,0,0,176284.17,1
712,France,Male,47,10,104779.05,3,0,1,86666.09,1
659,Germany,Male,39,8,105366.36,2,1,1,113992.29,1
731,Spain,Female,37,0,110897.62,4,1,1,150367.76,1
582,Germany,Male,33,8,104133.63,1,1,1,195089.44,1
614,Germany,Female,24,2,81641.36,1,0,1,198030.04,0
693,France,Male,24,5,71584.86,1,1,1,199843.33,1
386,France,Female,67,7,220489.92,4,1,0,179200.03,1
654,Spain,Female,67,2,40426.84,4,0,1,131533.66,1
390,France,Female,19,3,45265.59,4,0,0,11324.48,1
366,Spain,Male,64,6,142929.78,2,0,0,142913.32,1
693,Germany,Female,31,6,85914.64,4,1,0,55333.91,1
626,Germany,Male,48,3,105382.34,1,1,0,20861.76,1
656,Spain,Female,67,8,201636.65,3,1,0,142465.04,1
408,Germany,Female,58,2,225907.77,1,1,1,153642.08,1
772,France,Female,31,7,197638.42,1,1,1,135292.29,1
532,Germany,Male,22,7,58732.07,2,1,0,79382.26,1
390,France,Male,28,3,244992.82,1,1,0,107090.78,1
388,Spain,Female,57,6,90794.13,2,0,1,187640.05,1
746,Spain,Male,22,3,42266.77,2,1,0,148626.08,1
541,Germany,Male,46,0,124874.18,3,1,1,105890.0,1
616,Germany,Male,28,0,181321.44,1,0,1,122755.34,1
843,France,Female,22,0,20817.72,3,0,1,186259.88,0
496,France,Male,66,1,158571.73,3,0,0,84818.68,1
744,Germany,Female,71,5,214519.48,1,0,0,29350.31,1
682,Germany,Female,49,9,65445.37,1,1,0,71906.99,1
476,Spain,Female,53,10,173280.8,4,1,0,88888.04,1
395,Spain,Male,32,4,99977.16,4,0,0,61863.14,1
394,Spain,Female,36,10,103533.79,2,0,0,110504.76,0
350,Germany,Male,39,1,70203.51,1,1,0,67923.0,1
517,Germany,Male,51,7,156098.45,2,0,0,29604.12,1
457,Germany,Female,73,8,90249.81,3,0,1,45733.02,0
368,Spain,Female,34,6,207725.75,3,1,0,184449.66,1
681,Germany,Female,29,8,240726.36,4,0,1,129623.17,1
421,France,Male,42,3,233771.92,2,1,1,69718.66,0
805,Germany,Male,73,6,40782.09,1,0,1,79714.4,0
794,Germany,Female,34,4,3547.57,1,1,0,103742.8,1
850,Germany,Female,27,4,109617.09,4,0,0,137894.71,0
458,Germany,Male,45,2,182220.93,4,1,0,120614.18,1
617,Germany,Male,74,8,244363.82,2,1,1,187212.64,0
794,France,Female,35,9,195855.58,4,0,0,128892.28,1
589,France,Male,68,4,145137.33,4,0,0,183050.48,1
766,Germany,Male,35,5,6588.23,4,0,1,11031.73,0
650,Spain,Male,62,2,206385.17,3,0,0,179206.3,1
439,Germany,Male,49,9,44286.26,2,0,1,147077.13,0
452,Germany,Male,31,6,13901.63,1,1,1,42716.76,0
825,Germany,Male,73,8,212589.71,1,1,1,59977.22,1
599,Spain,Female,33,8,141562.72,2,1,0,113133.9,1
802,Spain,Male,67,9,32137.9,4,1,1,33738.25,0
357,Spain,Female,75,9,96635.67,4,0,1,159219.97,0
502,France,Female,35,4,21385.42,1,1,0,160323.03,1
696,Spain,Male,33,6,159502.7,3,1,1,67180.31,1
523,France,Female,34,2,70606.82,2,1,0,23265.23,1
692,France,Female,24,5,216523.53,4,0,0,197881.02,1
507,Spain,Female,29,7,89449.01,3,0,1,57638.49,0
842,Spain,Male,51,7,123658.47,3,1,0,22836.14,1
780,Spain,Female,27,1,15880.85,4,0,0,72693.34,1
564,France,Male,22,5,68898.15,2,1,0,194110.62,1
526,Germany,Female,38,6,169191.82,2,0,0,160656.25,1
524,Spain,Female,20,6,184065.69,1,0,1,101263.29,1
689,Spain,Female,36,2,60705.46,1,0,0,68012.78,0
687,Spain,Female,62,8,125955.02,2,1,0,90428.16,1
495,France,Male,61,1,204382.78,4,0,0,13299.47,1
799,France,Female,52,10,94977.54,2,1,0,146490.39,1
673,Germany,Female,23,2,33442.82,1,0,1,28932.41,0
827,Spain,Male,31,10,107967.6,1,1,1,108617.14,0
510,France,Male,21,1,150157.17,1,1,0,117510.56,1
476,Germany,Male,62,10,1849.63,2,1,1,10321.06,0
769,Spain,Female,68,8,87141.88,2,1,0,196176.94,1
431,France,Male,35,3,151858.96,4,1,1,67406.42,0
834,Spain,Male,46,1,237977.99,1,1,0,24672.61,1
496,Spain,Male,52,2,102137.18,3,0,0,172333.83,1
588,France,Male,69,3,40743.07,3,1,1,38870.99,1
761,France,Male,55,9,133554.77,4,0,1,14741.48,1
773,France,Male,33,5,71438.09,4,1,1,103991.23,0
433,Spain,Female,37,4,53694.85,1,1,1,34684.23,1
462,Spain,Male,41,2,147600.81,2,0,1,196660.38,0
574,Germany,Female,52,9,228970.88,2,1,0,11978.09,1
681,Spain,Male,61,7,208806.05,3,0,0,19727.5,1
727,France,Male,68,7,45573.13,1,1,0,168323.95,1
592,Spain,Male,36,6,191469.86,3,0,0,55552.82,1
492,Germany,Female,73,2,57467.16,3,0,1,183203.38,1
390,Germany,Male,21,0,72675.32,1,1,1,69116.04,0
772,France,Male,50,4,230012.88,4,0,0,23258.7,1
607,France,Male,19,0,227762.54,3,0,0,12012.44,1
796,Germany,Male,30,5,42157.69,4,1,1,63687.78,0
634,Germany,Female,75,10,16047.96,2,1,1,100008.81,0
454,Germany,Female,62,6,73279.53,3,1,1,10193.06,1
551,France,Female,47,4,145443.76,1,0,1,120410.37,0
799,Germany,Female,51,3,219222.92,4,0,1,73395.7,1
656,Germany,Female,47,1,29709.35,2,0,0,84129.17,1
680,France,Male,68,4,103739.63,2,1,0,59668.08,1
810,Spain,Male,71,8,67937.45,3,1,0,110518.59,1
615,Spain,Male,41,3,3732.24,2,0,0,53723.3,1
747,Germany,Female,65,1,197111.57,1,1,1,35616.2,1
559,Spain,Male,61,5,203321.05,3,1,0,179222.95,1
400,Spain,Female,50,7,55307.27,2,1,0,84205.45,1
467,Spain,Male,58,1,37810.06,1,1,0,24616.77,1
550,Spain,Female,66,8,36140.21,4,1,0,53761.32,1
726,Germany,Male,27,6,115986.8,4,0,0,68889.16,1
388,Spain,Male,35,1,61623.9,3,0,1,156232.8,1
377,Spain,Male,36,10,127838.91,1,1,0,14228.54,1
608,France,Male,24,4,96212.93,2,1,0,100867.4,1
433,Germany,Female,74,4,52722.58,3,0,1,87461.57,1
803,France,Male,36,6,187797.95,3,0,1,193996.08,1
504,France,Male,41,4,37590.97,2,0,1,44214.25,0
466,Germany,Male,32,10,199725.58,1,0,1,129295.44,1
351,Spain,Female,58,5,140361.6,2,0,0,48417.41,1
442,France,Male,59,8,208009.29,4,1,1,114200.19,1
515,Germany,Male,40,2,1189.76,3,0,0,115462.01,1
736,Spain,Male,69,2,187297.13,4,0,1,24315.88,1
749,Germany,Male,69,7,12878.9,3,0,0,96725.75,1
699,France,Male,21,9,237524.68,2,0,1,97619.66,1
645,Spain,Female,55,5,175684.87,1,1,1,70635.97,1
607,Spain,Female,21,9,80043.07,2,1,0,62660.13,1
430,Germany,Female,22,2,79962.62,4,0,0,52616.62,0
774,Spain,Male,58,1,215373.09,1,0,1,11128.8,1
617,France,Female,61,1,225710.03,1,1,0,10345.09,1
768,France,Male,40,1,222893.32,3,0,0,122059.57,1
584,France,Male,57,4,202185.07,1,0,0,65378.14,1
670,Germany,Male,70,4,204758.01,3,1,0,41898.84,1
660,Spain,Male,54,0,143191.98,1,1,1,140099.69,1
650,Spain,Female,28,1,7057.76,1,0,0,110491.87,1
812,Spain,Female,72,1,21693.32,3,0,1,183842.07,1
823,France,Female,28,3,162388.31,1,1,0,167893.22,1
706,Spain,Male,30,6,100291.29,2,1,1,148078.55,0
562,France,Female,31,2,141827.41,1,1,1,34050.57,1
411,Spain,Female,25,4,57769.41,4,0,1,136556.86,1
398,France,Male,42,10,162354.29,3,0,1,141846.02,0
476,Spain,Female,35,8,60707.39,3,0,0,155033.19,1
572,Germany,Male,68,4,115203.2,2,1,0,59995.22,1
758,Germany,Female,61,8,119679.97,4,0,1,131656.53,0
628,France,Female,61,0,44417.06,1,1,0,127472.91,1
757,France,Female,35,8,219051.93,2,0,0,83208.91,1
643,Spain,Male,27,4,131455.26,1,1,1,136066.33,1
633,Spain,Female,24,7,216695.94,2,0,0,26472.16,1
626,Germany,Female,67,4,65633.92,3,1,0,132265.95,1
787,Spain,Female,61,5,43083.99,4,1,0,125142.96,1
456,France,Female,31,7,4504.16,3,1,0,50018.64,0
495,France,Male,32,1,23466.16,2,1,1,165460.59,1
769,France,Male,33,2,36867.65,1,0,1,176138.66,1
448,France,Female,19,10,19713.89,4,1,0,49991.95,1
778,France,Female,47,8,224219.82,1,0,1,24432.61,1
724,Germany,Female,47,4,227859.58,3,0,1,124679.34,1
422,Germany,Male,35,4,234340.67,1,1,1,101184.33,1
786,France,Female,48,8,239965.21,2,1,1,91242.9,0
835,Spain,Female,61,9,122958.75,4,0,0,154591.58,1
471,France,Male,65,2,132506.16,4,0,0,194235.9,1
379,Germany,Male,30,3,32707.61,4,0,0,100756.11,0
537,France,Male,37,6,34263.01,2,0,1,11169.46,0
713,Germany,Female,66,1,193189.11,1,0,0,123290.76,1
703,Germany,Male,67,7,213932.27,4,0,0,134253.52,1
637,France,Male,52,4,196178.61,3,0,0,167323.48,1
800,France,Female,40,0,208643.97,3,1,1,47887.33,0
544,Spain,Male,59,2,69142.58,3,0,0,109622.25,1
505,Germany,Female,50,8,116516.45,3,0,1,94954.99,0
521,Spain,Female,55,4,114799.85,3,1,1,136243.69,0
684,France,Male,52,7,248820.85,2,0,1,22149.18,1
390,Germany,Female,68,0,237294.51,1,0,1,177962.46,1
412,Spain,Male,53,6,149621.53,2,1,1,107119.91,1
372,Spain,Male,37,6,34493.28,3,0,0,176638.63,0
709,Spain,Male,72,7,64649.01,3,0,1,74645.06,1
424,France,Female,20,2,90940.39,4,1,1,134169.22,0
397,France,Male,25,0,218302.91,4,1,1,191777.78,0
509,France,Female,57,10,42658.11,1,0,0,189242.05,1
662,Germany,Female,49,8,54936.73,1,1,0,189379.52,1
467,France,Female,46,0,87346.17,1,1,0,18159.9,1
449,Germany,Male,24,10,231727.55,2,0,0,86573.04,1
729,Spain,Female,19,5,125953.02,4,1,1,21548.44,1
766,Spain,Female,38,8,161709.01,1,1,1,68800.63,0
757,France,Male,23,1,96805.83,4,0,0,43169.84,0
516,Spain,Male,45,3,47130.53,4,0,1,127826.11,1
639,France,Female,65,1,55700.13,4,1,0,158341.77,1
789,Germany,Female,59,3,200667.81,4,1,0,107535.92,1
505,Spain,Male,53,1,223370.51,4,0,0,161139.88,1
770,France,Female,49,0,123268.91,4,0,1,12434.53,1
356,Spain,Female,62,10,89248.63,2,1,0,165890.51,1
545,Spain,Female,59,2,201958.78,3,0,0,43888.44,1
770,France,Female,70,7,168273.69,4,0,1,97577.82,1
405,Spain,Male,63,4,10218.49,2,1,1,94091.27,1
670,Spain,Female,26,3,87685.22,1,1,1,175899.55,1
542,Spain,Male,28,4,170543.24,2,0,1,193536.04,1
396,Spain,Female,40,5,143419.96,2,0,1,58472.98,1
497,Germany,Male,67,5,244516.83,2,1,1,22808.5,1
624,Spain,Female,28,4,216528.84,4,0,0,133599.14,1
506,Spain,Male,66,10,14934.6,1,1,1,105539.71,1
551,France,Female,19,5,181442.25,2,0,1,117483.98,0
793,Germany,Male,20,8,84081.65,1,0,1,18791.34,1
751,France,Female,28,4,170520.68,2,0,0,157308.87,1
825,France,Female,67,5,154306.15,4,1,1,54147.15,1
768,France,Male,52,3,125762.56,2,1,0,73637.99,1
776,Germany,Male,75,2,213237.39,2,0,0,53387.21,1
844,France,Male,32,5,177172.47,1,0,0,189729.47,1
828,France,Male,60,10,222388.78,1,1,0,42057.15,1
824,France,Male,28,10,70400.94,1,1,1,149140.61,0
475,Spain,Female,48,4,87031.88,3,0,1,56691.99,0
744,France,Male,45,3,155487.84,1,1,1,90734.73,1
654,Germany,Male,45,4,241616.11,2,1,1,199251.76,1
718,Germany,Female,49,6,92895.52,3,0,1,29109.58,0
643,Spain,Male,42,0,8073.41,1,0,1,177458.25,1
413,Germany,Male,37,0,111471.99,4,1,0,189749.48,1
674,Germany,Male,45,10,135982.39,1,1,0,142663.19,1
741,Spain,Female,42,0,200246.85,4,0,1,11892.82,0
767,France,Male,28,1,182150.12,3,1,1,165951.73,0
525,Spain,Female,36,8,241165.67,4,0,1,177631.67,1
465,France,Female,45,4,195670.69,3,0,1,196377.49,1
789,France,Male,18,8,74657.11,4,1,1,169469.99,0
553,Germany,Female,22,4,160345.08,1,0,1,94661.52,1
835,Spain,Male,27,6,168060.3,3,0,0,140843.44,1
670,Germany,Male,59,5,249505.13,2,0,0,102174.42,1
380,Germany,Male,63,1,34684.48,2,0,1,77073.49,1
737,France,Male,51,2,47831.38,2,0,1,129021.03,0
462,Germany,Male,53,4,38878.41,1,1,1,156268.16,1
714,Spain,Female,19,3,147265.03,2,0,0,130821.15,1
783,Germany,Female,35,10,33825.27,3,0,0,167049.89,0
674,Germany,Female,30,5,164001.93,2,0,0,43511.25,1
763,France,Female,68,7,200943.51,3,1,0,81001.96,1
725,Spain,Male,22,7,108198.23,2,0,0,69391.3,0
693,Germany,Male,37,2,140171.27,4,0,1,46884.16,1
792,France,Female,19,3,228180.52,3,0,1,94203.12,1
416,Germany,Male,28,0,142391.48,2,0,0,190095.85,1
424,Spain,Female,47,1,52151.39,2,1,1,112221.58,0
394,Germany,Female,49,8,85798.45,2,1,0,64416.93,1
609,Germany,Female,49,9,132461.45,3,0,0,77271.52,0
503,France,Female,75,9,38724.42,3,1,0,126484.39,1
504,Germany,Male,67,1,153129.96,2,1,1,77021.88,1
779,France,Male,55,5,249811.52,4,1,1,112285.88,1
712,Spain,Female,72,6,163133.74,3,0,1,62090.38,1
797,Germany,Female,45,5,93102.79,3,0,1,75726.94,1
824,Spain,Female,27,7,82936.62,4,0,1,144088.29,0
583,Spain,Female,39,8,232900.83,1,0,0,121077.49,1
400,Germany,Female,72,7,217878.57,4,0,0,27762.5,1
655,France,Male,34,4,118089.66,2,0,0,194904.68,1
611,Spain,Female,39,7,88353.64,3,1,1,19374.02,0
664,Spain,Female,60,9,177616.07,3,1,1,25758.52,1
474,Germany,Male,36,9,78625.62,3,1,1,143263.35,0
748,Germany,Male,34,8,29850.81,3,1,0,144523.45,1
594,Germany,Male,41,7,77538.05,1,1,0,13597.75,1
379,Germany,Male,53,1,108574.0,3,0,0,132123.24,1
775,Germany,Male,49,1,63852.84,3,0,1,16319.4,0
834,Germany,Male,75,2,54203.43,1,1,1,192546.3,1
471,France,Male,73,6,1535.04,2,0,0,142267.09,1
474,Spain,Male,75,8,157710.7,2,0,0,45449.84,1
386,France,Male,63,7,153612.24,1,0,0,40039.91,1
519,France,Female,69,8,47006.31,2,0,0,118235.84,1
473,Germany,Male,53,5,235912.52,2,0,1,130368.56,1
706,Spain,Female,45,0,102392.73,4,1,0,167935.15,1
384,France,Female,31,3,6369.86,4,1,1,181631.02,0
436,Germany,Female,75,5,54942.98,4,1,1,84581.35,1
483,Germany,Female,53,5,173016.87,1,0,1,170376.12,1
545,Spain,Female,23,7,50404.97,3,0,1,113052.21,0
